"Country","age","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"Papua New Guinea",1,32.994,33.68,35.314,36.28,37.174,38.007,39.539,38.696,39.142,39.676,40.332,40.698,41.797,42.73,43.76,44.855,46.151,46.815,47.913,49.096,50.366,51.81,52.958,54.373,55.85,57.375,59.113,60.236,61.715,63.201,64.677,66.272,67.352,68.643,69.811,70.816,71.933,72.215,72.834,73.571,74.532,75.247,77.283,78.973,80.906,83.069,85.713,87.994,90.576,92.878,94.714,97.199,96.885,97.544,98.295,99.355,99.867,101.959,103.539,105.022,106.244,107.628,107.919,108.53,109.187,110.007,110.755,112.27,113.569,114.886,116.157,117.825,118.557,119.707,120.833,121.944,123.232,124.238,125.343,126.408,127.424,128.538,129.465,130.398,131.245,131.994,132.868,133.343,133.909,134.456,135.015,135.573,136.393,137.079,137.728,138.316,139.134,139.474,139.971,140.415,140.808,141.337,141.628,141.975,142.302,142.622,143.006,143.45,143.829,144.15,144.392,144.822,144.795,144.892,144.945,144.968,145.035,145.146,145.174,145.128,144.99,144.985,144.589,144.293,143.995,143.729,143.447,143.528,143.434,143.272,143.001,142.975,142.241,141.741,141.217,140.704,140.154,139.889,139.489,139.08,138.651,138.323,137.831,137.391,136.935,136.464,136.083,135.559,135.051,134.483,133.826
"Paraguay",1,28.427,29.563,31.225,32.251,33.092,33.78,34.861,34.683,35.14,35.655,36.279,36.516,37.945,38.912,39.902,40.859,42.04,42.548,43.321,43.926,44.318,44.958,44.253,44.162,44.35,45.005,45.072,47.952,49.933,52.054,54.167,57.053,57.934,59.751,61.445,62.984,64.761,65.611,66.685,67.606,68.392,68.883,69.658,70.116,70.555,71.022,71.255,72.32,72.878,73.132,72.956,73.219,71.098,69.833,68.762,68.138,66.736,69.008,69.876,70.676,71.184,72.708,70.884,70.483,70.16,70.071,69.632,70.887,71.482,72.001,72.32,72.955,72.267,72.004,71.666,71.314,70.762,70.696,70.359,70.002,69.622,69.184,68.874,68.485,68.094,67.707,67.402,67.038,66.708,66.372,66.025,65.785,65.377,65.037,64.689,64.331,64.02,63.671,63.323,62.956,62.567,62.215,61.808,61.396,60.957,60.491,60.055,59.567,59.078,58.588,58.107,57.631,57.288,56.885,56.47,56.031,55.685,55.173,54.72,54.263,53.808,53.38,52.999,52.601,52.204,51.809,51.451,51.093,50.734,50.362,49.968,49.627,49.172,48.755,48.334,47.915,47.488,47.143,46.765,46.388,46.011,45.663,45.314,44.969,44.622,44.271,43.964,43.622,43.287,42.937,42.565
"Peru",1,139.847,146.375,153.483,159.799,165.693,171.115,179.5,179.321,183.578,188.159,193.274,198.262,204.675,210.989,217.208,223.013,230.486,231.755,235.871,240.135,244.737,249.949,254.45,259.616,264.577,269.092,274.956,275.543,278.458,281.478,284.796,288.502,292.462,296.604,300.831,305.015,310.73,313.234,316.992,320.086,322.275,325.934,323.05,322.299,320.903,318.987,316.452,313.301,310.011,306.715,303.625,299.982,301.156,300.358,300.241,300.903,303.764,306.241,309.219,310.584,309.414,312.193,295.705,287.229,280.921,278.663,264.796,284.852,291.711,297.682,300.626,315.039,297.483,292.624,287.382,282.991,273.25,277.948,276.259,274.67,272.843,270.759,268.454,266.132,263.838,261.643,260.551,257.838,256.096,254.469,252.96,251.967,250.606,249.572,248.574,247.574,246.95,245.879,244.971,243.961,242.812,241.889,240.457,239.077,237.574,235.959,234.311,232.86,231.186,229.465,227.713,225.998,224.676,223.126,221.492,219.738,218.337,216.359,214.6,212.883,211.256,209.723,208.867,207.794,206.699,205.515,204.804,203.341,202.185,201.005,199.804,198.766,197.87,196.886,195.824,194.643,193.681,192.436,191.23,189.967,188.648,187.451,186.485,185.357,184.161,182.886,181.894,180.77,179.644,178.49,177.327
"Philippines",1,351.674,366.794,422.074,447.415,467.489,482.53,514.362,496.707,502.437,508.566,516.645,514.446,544.824,561.395,577.756,592.54,611.759,616.566,627.313,638.139,649.709,662.489,675.535,689.608,704.393,719.805,736.169,753.398,770.967,788.587,805.976,826.729,837.452,853.33,870.187,888.461,906.935,931.503,953.528,973.593,990.423,1011.937,1013.742,1022.313,1031.129,1041.639,1048.171,1070.828,1086.918,1103.582,1120.184,1140.374,1156.857,1173.011,1183.886,1187.955,1183.799,1166.908,1151.133,1139.881,1137.041,1147.467,1162.983,1182.247,1194.256,1193.014,1203.157,1141.317,1104.914,1074.442,1057.613,1014.51,1076.889,1099.897,1122.053,1137.208,1177.805,1139.896,1133.841,1126.764,1121.357,1111.817,1119.725,1119.87,1119.097,1116.431,1113.051,1106.228,1099.256,1092.147,1085.563,1078.37,1075.965,1071.604,1067.022,1061.877,1059.316,1050.948,1044.792,1038.156,1031.066,1025.261,1016.642,1009.019,1001.464,994.174,986.91,981.777,975.901,970.037,964.044,959.711,952.596,946.702,940.671,934.49,929.467,922.666,916.537,910.28,903.903,898.111,891.833,885.614,879.206,872.567,866.652,859.524,852.773,845.938,839.065,832.67,826.091,819.637,813.218,806.834,801.127,794.914,789.068,783.235,777.368,772.375,766.213,760.685,755.186,749.704,744.883,739.604,734.676,729.782,724.874
"Moldova, Republic of",1,21.369,23.446,28.076,31.119,33.855,36.177,40.739,39.146,40.079,40.631,40.865,40.164,41.065,40.739,40.095,39.129,37.676,36.237,34.674,33.565,33.193,32.209,35.239,36.974,38.524,39.503,42.41,39.358,38.785,38.378,38.44,38.151,40.273,41.575,42.821,43.804,44.898,45.145,45.274,44.791,43.588,42.74,39.094,36.137,33.195,30.58,26.73,26.784,25.412,24.312,23.414,22.99,21.913,21.499,21.295,21.285,22.011,21.851,22.298,22.726,23.063,23.582,23.304,23.251,23.071,22.769,22.166,21.789,21.169,20.58,20.088,19.167,19.498,19.304,19.085,18.784,18.744,17.906,17.402,16.92,16.504,16.048,15.911,15.7,15.529,15.382,15.31,15.167,15.094,15.036,14.988,15.019,14.914,14.878,14.831,14.768,14.714,14.579,14.458,14.323,14.177,13.986,13.85,13.673,13.49,13.305,13.095,12.932,12.748,12.569,12.395,12.232,12.071,11.922,11.786,11.664,11.561,11.453,11.367,11.29,11.22,11.172,11.075,11.011,10.952,10.897,10.839,10.763,10.7,10.635,10.567,10.486,10.387,10.293,10.197,10.098,9.982,9.87,9.755,9.643,9.534,9.418,9.327,9.231,9.139,9.049,8.976,8.881,8.802,8.728,8.66
"Rwanda",1,46.234,49.874,47.803,48.987,50.488,52.329,53.345,56.552,58.598,60.328,61.528,63.685,62.482,62.603,63.004,63.996,64.539,66.534,68.63,71.076,73.737,77.068,79.433,82.676,86.207,90.036,94.759,97.787,102.069,106.621,111.406,116.806,119.912,124.2,129.056,134.55,140.457,149.263,154.918,154.222,145.392,134.298,112.726,92.224,78.273,74.928,80.303,88.511,106.608,123.771,134.857,143.729,145.605,144.603,143.338,143.982,146.387,150.177,154.721,159.045,162.482,166.704,165.841,167.081,168.909,171.82,173.099,181.471,187.041,191.981,195.616,201.502,197.825,197.635,197.39,197.637,195.971,200.631,202.619,204.651,206.511,209.02,209.599,210.992,212.357,213.746,215.603,216.781,218.292,219.777,221.214,222.822,224.144,225.463,226.589,227.467,228.556,228.597,228.838,228.949,228.985,228.8,229.155,229.098,228.89,228.499,228.263,227.376,226.62,225.818,225.022,224.244,223.795,223.177,222.517,221.791,221.378,220.396,219.613,218.778,217.895,217.221,216.249,215.354,214.403,213.395,212.524,211.449,210.4,209.304,208.163,207.142,205.989,204.851,203.686,202.495,201.451,200.327,199.21,198.057,196.858,195.877,194.632,193.482,192.318,191.146,190.15,189.129,188.144,187.172,186.207
"Samoa",1,1.599,1.66,1.902,2.003,2.077,2.127,2.269,2.146,2.161,2.189,2.239,2.273,2.435,2.553,2.664,2.754,2.837,2.889,2.924,2.934,2.917,2.914,2.846,2.786,2.727,2.678,2.627,2.623,2.61,2.603,2.596,2.593,2.558,2.543,2.528,2.513,2.498,2.488,2.48,2.482,2.499,2.553,2.558,2.6,2.637,2.662,2.705,2.685,2.683,2.675,2.667,2.584,2.651,2.645,2.644,2.651,2.658,2.669,2.69,2.724,2.769,2.891,2.89,2.954,3.003,3.032,2.906,3.033,3.004,2.958,2.891,2.955,2.587,2.431,2.305,2.233,2.018,2.307,2.401,2.496,2.566,2.749,2.598,2.59,2.582,2.584,2.58,2.634,2.668,2.702,2.732,2.763,2.776,2.791,2.801,2.804,2.812,2.791,2.776,2.757,2.736,2.709,2.688,2.663,2.638,2.614,2.591,2.571,2.552,2.536,2.523,2.521,2.504,2.499,2.496,2.495,2.507,2.5,2.504,2.507,2.507,2.519,2.501,2.494,2.483,2.469,2.458,2.434,2.412,2.388,2.362,2.336,2.307,2.277,2.247,2.216,2.19,2.156,2.127,2.099,2.072,2.053,2.025,2.004,1.984,1.965,1.956,1.929,1.912,1.895,1.878
"Sao Tome and Principe",1,1.063,1.038,1.007,0.994,0.997,1.018,1.013,1.049,1.077,1.103,1.122,1.158,1.182,1.206,1.24,1.296,1.337,1.416,1.495,1.571,1.632,1.704,1.666,1.676,1.699,1.747,1.775,1.905,2,2.073,2.106,2.242,2.003,1.923,1.854,1.817,1.743,1.863,1.919,1.982,2.042,2.018,2.19,2.254,2.306,2.344,2.411,2.358,2.358,2.374,2.416,2.525,2.571,2.676,2.78,2.872,2.966,2.962,2.993,3.016,3.033,3.024,3.101,3.125,3.146,3.163,3.168,3.188,3.201,3.217,3.24,3.27,3.3,3.34,3.388,3.442,3.511,3.557,3.622,3.686,3.747,3.824,3.856,3.905,3.953,3.998,4.041,4.081,4.12,4.159,4.197,4.233,4.277,4.316,4.355,4.392,4.436,4.463,4.496,4.529,4.562,4.598,4.63,4.663,4.693,4.721,4.755,4.772,4.795,4.817,4.84,4.864,4.893,4.92,4.946,4.97,5.002,5.019,5.042,5.063,5.083,5.107,5.122,5.139,5.154,5.166,5.181,5.186,5.193,5.199,5.204,5.21,5.218,5.224,5.228,5.23,5.238,5.231,5.229,5.226,5.222,5.222,5.22,5.218,5.213,5.207,5.206,5.191,5.18,5.166,5.149
"Senegal",1,45.146,46.995,51.525,54.007,56.158,58.004,61.717,59.927,61.009,62.244,63.735,64.849,67.277,69.489,71.87,74.324,77.334,78.163,80.317,82.686,85.292,88.998,90.466,93.376,96.28,99.049,103.557,104.673,107.515,110.614,114.099,118.119,120.777,124.547,128.222,131.58,135.973,135.727,137.659,139.792,142.318,144.555,148.773,152.352,155.783,158.837,163.375,164.68,167.383,170.202,173.306,177.676,179.456,183.22,187.659,192.865,198.914,205.184,212.173,219.29,226.251,234.767,238.666,244.512,249.824,254.496,259.041,260.301,262.644,265.091,267.949,269.039,275.57,279.839,284.223,288.56,293.964,296.758,300.899,305.144,309.549,314.569,318.953,323.837,328.786,333.753,339.158,343.866,348.854,353.679,358.274,363.272,366.901,370.907,374.785,378.587,382.28,386.39,390.136,393.715,397.088,400.752,403.528,406.535,409.523,412.562,415.713,419.353,422.745,425.999,429.034,432.715,434.782,437.415,440.016,442.659,445.399,448.692,451.661,454.439,456.933,459.999,461.425,463.333,465.162,466.998,468.8,471.339,473.405,475.245,476.762,478.792,479.254,480.097,480.773,481.345,481.919,482.843,483.424,483.858,484.119,484.668,484.683,484.756,484.719,484.588,484.724,484.642,484.549,484.347,483.998
"Serbia",1,84.798,95.971,88.284,88.184,86.753,84.194,79.536,77.251,73.527,70.35,68.199,63.063,67.966,69.114,70.367,71.253,74.957,71.263,71.015,70.939,71.257,71.692,73.052,74.316,75.619,76.82,78.153,78.865,79.637,80.113,80.238,80.41,79.43,78.616,77.777,77.056,75.592,76.373,76.076,75.622,74.885,74.814,71.894,70.046,68.045,65.986,63.4,63.782,62.636,61.525,60.479,59.289,58.058,56.967,55.942,54.968,54.645,52.746,51.717,50.671,49.58,48.268,46.893,45.59,44.518,43.783,42.421,43.53,43.701,43.748,43.485,43.991,41.92,40.821,39.757,38.878,37.614,37.782,37.443,37.147,36.832,36.676,36.107,35.736,35.375,35.031,34.796,34.378,34.062,33.741,33.411,33.093,32.692,32.324,31.962,31.61,31.234,30.918,30.586,30.255,29.921,29.625,29.228,28.884,28.548,28.225,27.93,27.624,27.341,27.062,26.782,26.558,26.219,25.942,25.671,25.409,25.178,24.915,24.681,24.455,24.232,24.049,23.805,23.597,23.383,23.159,22.982,22.686,22.44,22.192,21.944,21.711,21.465,21.231,20.999,20.765,20.565,20.311,20.089,19.868,19.646,19.47,19.23,19.026,18.822,18.615,18.458,18.227,18.033,17.837,17.636
"Sierra Leone",1,34.613,35.223,33.561,33.571,33.85,34.362,35.087,35.485,36.29,37.217,38.232,39.984,39.885,40.84,41.864,42.948,44.557,44.754,45.79,46.913,48.122,49.699,50.305,51.558,52.896,54.303,56.156,56.783,58.184,59.704,61.348,63.34,64.416,66.132,68.068,70.235,73.067,74.777,76.997,78.479,78.906,79.693,79.418,78.754,78.18,78.102,78.674,76.403,76.709,78.247,81.22,84.299,87.331,91.779,95.938,99.138,102.773,104.67,106.214,107.364,108.372,110.215,109.824,110.418,111.102,111.982,112.53,114.408,115.846,117.226,118.415,120.17,119.873,120.425,120.95,121.511,122.101,122.733,123.384,124.03,124.649,125.48,125.726,126.231,126.695,127.11,127.774,127.75,128.017,128.271,128.526,128.903,129.095,129.354,129.549,129.652,130.008,129.606,129.476,129.307,129.122,129.018,128.826,128.649,128.441,128.191,128.132,127.678,127.369,127.032,126.668,126.483,126.002,125.624,125.2,124.722,124.432,123.74,123.182,122.592,121.977,121.479,120.835,120.234,119.615,118.978,118.49,117.801,117.191,116.564,115.92,115.44,114.709,114.083,113.448,112.808,112.296,111.64,111.043,110.423,109.774,109.264,108.489,107.817,107.135,106.449,105.836,105.17,104.543,103.924,103.313
"Solomon Islands",1,1.413,1.386,1.515,1.581,1.653,1.728,1.839,1.869,1.94,2.008,2.075,2.138,2.223,2.296,2.372,2.452,2.516,2.603,2.696,2.823,2.992,3.219,3.488,3.766,4.022,4.232,4.498,4.485,4.563,4.629,4.696,4.71,4.854,4.935,5.019,5.109,5.16,5.323,5.439,5.561,5.687,5.881,5.911,6.031,6.152,6.272,6.416,6.491,6.604,6.724,6.853,6.986,7.191,7.366,7.53,7.675,7.882,7.914,8.032,8.192,8.414,8.641,9.032,9.395,9.74,10.035,10.439,10.426,10.561,10.666,10.754,10.783,10.906,10.969,11.042,11.135,11.176,11.412,11.577,11.753,11.932,12.178,12.294,12.482,12.674,12.87,13.101,13.284,13.489,13.684,13.863,14.062,14.179,14.318,14.452,14.585,14.701,14.87,15.011,15.152,15.292,15.443,15.587,15.732,15.867,15.992,16.145,16.215,16.314,16.413,16.513,16.61,16.745,16.86,16.97,17.068,17.191,17.244,17.32,17.393,17.468,17.544,17.638,17.72,17.796,17.862,17.949,17.984,18.032,18.069,18.097,18.136,18.146,18.158,18.166,18.171,18.179,18.201,18.211,18.214,18.208,18.224,18.191,18.172,18.149,18.121,18.106,18.086,18.066,18.042,18.014
"Somalia",1,42.133,44.382,43.148,43.858,44.677,45.607,46.59,47.34,48.383,49.525,50.747,52.406,52.808,54.005,55.325,56.772,58.779,60.073,61.949,63.404,64.244,65.324,62.23,61.91,64.612,71.627,79.109,88.325,100.041,109.257,113.628,117.818,122.814,122.119,121.433,122.627,126.227,129.819,135.188,139.946,143.153,147.208,145.116,145.657,147.935,153.008,158.568,164.524,173.172,181.757,189.14,197.651,198.272,201.728,205.212,209.221,212.675,220.469,226.44,232.178,237.382,244.782,244.746,248.36,252.587,257.842,262.638,271.184,279.109,287.433,295.839,306.084,311.186,319.037,326.977,335.007,343.905,350.722,358.588,366.278,373.69,381.704,386.976,393.315,399.499,405.574,411.876,417.027,422.735,428.492,434.334,440.749,445.894,451.922,458.174,464.668,472.158,478.076,485.062,492.067,498.978,507.286,512.131,518.547,524.784,530.811,537.632,542.196,547.573,552.705,557.577,563.017,566.716,570.98,575.099,579.107,583.734,587.234,591.169,594.973,598.622,603.321,605.85,609.338,612.857,616.463,620.93,624.614,628.668,632.465,635.86,640.668,641.851,644.328,646.568,648.647,651.16,653.087,655.008,656.653,657.973,660.025,660.292,661.001,661.438,661.62,662.43,662,661.804,661.3,660.426
"South Africa",1,209.982,214.319,240.079,251.61,261.329,269.326,286.69,278.423,282.802,287.491,293.013,295.559,306.972,315.314,323.922,332.34,342.32,345.422,352.211,359.687,368.143,377.721,387.558,398.234,408.457,417.643,430.227,431.547,438.248,446.923,458.684,468.446,491.818,510.326,526.975,539.821,558.658,553.272,555.049,554.13,551.148,543.579,535.421,525.652,515.949,507.192,492.998,497.625,494.616,492.561,491.247,494.383,492.087,494.465,499.441,507.592,519.747,534.011,549.856,564.744,577.057,596.449,589.042,591.53,592.177,591.526,585.239,588.542,585.48,582.233,579.258,572.159,576.264,575.115,573.934,572.52,573.339,569.635,568.108,566.72,565.593,565.639,565.087,565.095,565.122,565.062,565.819,565.564,565.527,565.106,564.203,563.83,561.501,559.532,557.373,555.16,552.328,551.523,549.575,547.451,545.095,543.06,540.422,537.838,535.168,532.466,529.998,527.695,525.31,522.971,520.7,518.684,516.975,515.181,513.355,511.449,509.974,507.708,505.748,503.78,501.835,499.83,498.238,496.44,494.605,492.708,490.796,488.824,486.799,484.718,482.582,480.353,478.273,476.079,473.908,471.792,469.532,467.935,466.082,464.263,462.465,460.76,459.065,457.387,455.722,454.067,452.405,450.819,449.159,447.443,445.64
"South Sudan",1,46.36,46.744,42.345,41.845,42.168,43.226,43.311,46.511,48.577,50.719,52.763,56.286,55.147,56.239,57.424,58.821,60.327,61.801,63.559,65.396,67.246,69.517,70.021,71.554,73.249,75.146,77.338,78.612,80.669,83.003,85.612,88.857,90.373,92.883,95.216,97.221,99.577,103.702,106.106,107.091,106.32,106.998,100.941,97.535,95.988,97.535,99.25,100.582,105.72,111.257,116.086,120.616,121.86,124.439,128.046,133.274,138.705,146.812,154.489,161.159,165.931,172.002,175.497,177.665,178.357,177.88,177.62,177.034,175.818,175.461,176.651,178.165,179.337,182.555,185.974,189.003,192.267,193.103,194.832,196.59,198.525,200.503,202.552,204.659,206.719,208.664,210.943,212.062,213.639,215.187,216.74,218.528,219.894,221.452,222.946,224.346,226.143,226.879,228.041,229.155,230.236,231.583,232.418,233.463,234.466,235.416,236.707,237.291,238.155,238.964,239.712,240.802,241.226,241.881,242.436,242.875,243.658,243.604,243.827,243.996,244.133,244.465,244.613,244.786,244.874,244.852,245.202,244.723,244.516,244.234,243.889,243.78,243.319,242.941,242.48,241.927,241.651,240.786,240.124,239.459,238.826,238.354,237.921,237.466,236.962,236.376,236.152,235.067,234.219,233.234,232.113
"Sri Lanka",1,135.906,141.982,135.018,136.594,139.626,144.109,144.77,155.996,162.159,167.656,171.833,178.57,173.418,172.852,172.545,173.229,171.553,178.37,181.683,184.376,185.792,189.125,183.868,181.966,180.795,181.146,179.687,187.803,192.384,196.572,199.578,205.503,201.878,201.442,199.959,197.56,194.596,189.181,184.28,179.911,176.65,170.384,175.316,175.794,176.023,175.417,176.995,171.847,169.58,168.14,168.152,169.212,172.774,176.428,179.812,182.239,186.606,183.794,183.408,182.611,181.656,180.288,179.106,177.641,176.219,174.921,173.021,172.774,171.772,170.464,168.66,167.759,163.175,160.088,157.284,155.065,152.19,152.776,152.32,152.014,151.652,152.575,150.555,149.929,149.258,148.553,148.307,147.086,146.226,145.224,144.05,142.898,141.217,139.587,137.856,136.05,134.159,132.315,130.405,128.506,126.643,124.918,123.11,121.452,119.873,118.374,117.271,115.656,114.426,113.257,112.129,111.452,110.022,109.016,108.008,106.971,106.27,104.863,103.762,102.605,101.381,100.349,98.796,97.436,96.036,94.596,93.292,91.715,90.26,88.802,87.345,86.131,84.611,83.283,81.977,80.694,79.768,78.37,77.257,76.159,75.058,74.351,73.006,71.986,70.96,69.917,69.188,67.937,66.924,65.873,64.76
"Palestine, State of",1,19.297,19.502,17.024,17.106,17.512,18.061,17.766,19.175,19.767,20.536,21.574,23.034,24.17,25.489,26.364,26.585,27.071,25.821,24.97,24.462,24.64,24.708,25.042,26.018,27.094,28.042,28.742,29.753,30.499,31.237,32.005,33.09,33.149,33.84,34.693,35.767,36.647,38.379,40.02,41.953,44.181,46.601,48.831,51.34,53.717,55.804,58.356,58.778,59.737,60.145,59.991,59.033,59.776,59.203,58.928,59.24,59.414,61.218,62.829,64.496,65.998,68.129,68.496,69.53,70.365,70.986,72.013,70.795,70.548,70.441,70.628,69.739,72.137,73.163,74.138,74.909,76.284,75.602,75.746,75.893,76.134,76.259,77.074,77.625,78.16,78.631,79.225,79.398,79.704,79.978,80.236,80.499,80.786,81.024,81.234,81.413,81.601,81.776,81.901,81.976,81.992,82.051,81.935,81.836,81.717,81.594,81.438,81.459,81.373,81.255,81.092,81.012,80.723,80.485,80.229,79.967,79.721,79.552,79.326,79.07,78.776,78.554,78.172,77.827,77.473,77.119,76.777,76.547,76.255,75.942,75.601,75.338,74.931,74.561,74.178,73.786,73.423,73.094,72.737,72.365,71.974,71.637,71.257,70.878,70.487,70.083,69.734,69.39,69.033,68.665,68.279
"Sudan",1,109.658,113.984,116.024,119.448,123.044,126.825,131.406,134.093,138.209,142.663,147.468,152.95,157.322,162.85,168.733,174.933,182.152,187.308,194.042,201.08,208.389,216.692,222.585,230.214,238.305,246.894,256.254,263.785,272.769,281.74,290.485,300.25,306.635,314.562,322.204,329.552,337.473,342.644,349.71,358.678,370.268,382.008,398.763,415.117,430.181,442.437,460.213,463.929,471.798,479.629,488.534,497.626,508.895,519.909,530.244,539.19,550.347,555.023,561.808,568.688,576.185,582.795,588.002,595.031,602.715,610.97,619.766,627.304,636.385,645.89,655.699,666.704,674.688,684.635,694.912,705.516,717.286,727.743,739.027,750.066,760.646,772.862,780.253,789.417,798.247,806.819,815.589,823.736,831.786,839.518,846.906,854.829,861.189,867.938,874.509,880.955,888.111,894.278,900.808,907.204,913.442,920.828,926.132,932.385,938.762,945.353,952.822,960.263,967.775,974.942,981.538,989.93,993.734,999.095,1004.167,1009.08,1014.261,1019.826,1024.834,1029.459,1033.613,1038.65,1041.758,1045.169,1048.175,1050.803,1054.121,1056.33,1058.569,1060.48,1062.076,1064.295,1065.679,1067.067,1068.189,1069.054,1070.64,1071.223,1071.987,1072.569,1072.984,1074.084,1074.453,1074.947,1075.256,1075.361,1076.198,1075.949,1075.921,1075.665,1075.171
"Syrian Arab Republic",1,60.966,64.61,72.749,77.222,80.956,84.006,89.523,87.178,88.695,90.355,92.385,92.921,98.253,101.774,105.468,109.171,113.731,115.701,119.23,123.18,127.693,132.747,138.706,144.802,150.981,157.037,164.377,168.621,174.256,179.884,185.558,191.177,196.037,201.08,205.667,209.621,213.489,216.066,218.461,220.206,221.318,222.006,220.76,220.369,221.145,223.748,224.513,236.573,244.552,251.728,257.028,267.328,258.566,257.995,260.071,266.489,268.487,295.856,311.201,317.495,310.187,305.316,278.226,250.267,224.946,207.946,190.147,185.959,186.269,192.595,203.814,224.099,215.652,226.173,234.946,239.739,231.33,246.59,244.422,240.72,236.669,233.074,232.768,230.267,228.192,226.94,229.465,228.474,230.416,232.551,234.523,238.755,238.054,239.579,240.898,241.994,242.782,243.905,244.321,244.243,243.6,242.406,241.061,239.041,236.674,234.064,230.768,228.801,225.95,223.05,220.162,217.285,215.029,212.635,210.456,208.542,207.151,205.992,205.088,204.342,203.694,203.883,202.891,202.572,202.244,201.867,201.819,201.046,200.507,199.852,199.062,198.136,197.153,196.001,194.725,193.329,191.73,190.389,188.79,187.133,185.439,183.74,182.326,180.772,179.229,177.705,176.466,175.203,174.056,173.006,172.077
"Tajikistan",1,17.206,19.6,25.871,29.268,32.057,34.227,39.063,36.908,38.031,39.161,40.476,40.675,44.071,46.054,47.888,49.394,51.077,50.974,51.486,52.034,52.767,53.177,55.272,56.734,58.175,59.505,61.372,61.458,62.549,64.057,66.168,68.327,72.307,75.973,79.842,83.738,88.594,91.67,95.208,97.757,98.979,101.232,98.136,96.377,94.513,93.04,89.892,92.047,92.038,92.027,91.825,91.626,89.32,88.367,88.212,89.195,90.673,94.322,98.285,102.818,107.617,116.035,117.548,122.576,127.222,131.279,135.872,137.387,139.424,140.564,140.757,139.814,138.449,136.428,134.514,133.127,129.851,132.697,133.352,134.643,136.536,139.583,142.118,145.613,149.309,153.022,158.555,160.309,163.706,166.646,168.981,171.614,171.909,172.518,172.622,172.309,170.908,170.776,169.68,168.742,168.178,166.799,168.646,169.412,170.433,171.62,173.897,174.475,176.069,177.673,179.221,181.579,182.238,183.502,184.414,184.883,185.47,184.58,183.888,183.02,182.099,180.427,180.462,179.628,178.835,178.105,177.405,177.016,176.595,176.25,175.967,176.188,175.693,175.607,175.496,175.317,175.537,174.888,174.536,174.047,173.402,172.857,171.872,170.911,169.847,168.706,167.501,166.559,165.471,164.404,163.383
"Thailand",1,365.907,386.338,385.481,396.89,409.615,423.806,438.149,455.212,472.407,490.053,507.682,527.66,539.973,555.993,572.335,589.135,605.964,623.489,639.651,653.105,662.671,675.028,664.748,661.252,656.089,650.329,637.285,640.012,634.004,627.41,620.128,610.822,604.209,595.78,587.369,579.138,573.437,561.978,553.966,546.681,540.301,535.985,534.068,531.514,528.077,523.013,521.616,505.204,494.512,483.32,472.195,458.917,451.948,442.471,434.262,427.703,421.749,421.208,419.675,417.966,415.279,419.535,406.061,400.341,394.499,388.957,381.577,379.843,375.443,370.735,365.48,361.268,353.595,347.229,341.071,335.418,329.089,326.499,322.703,319.137,315.66,313.149,309.426,306.46,303.606,300.862,298.799,296.273,294.024,291.668,289.133,286.964,284.01,281.249,278.48,275.773,272.803,271.144,268.912,266.668,264.365,262.298,260.061,257.889,255.703,253.494,251.481,249.497,247.533,245.594,243.679,241.882,240.415,238.861,237.307,235.712,234.373,232.893,231.481,230.056,228.61,227.328,226.235,225.04,223.784,222.427,221.309,220.064,218.787,217.437,216.014,214.751,213.693,212.462,211.171,209.817,208.636,207.59,206.449,205.275,204.04,202.994,202.045,201.03,199.968,198.832,197.901,197.048,196.14,195.184,194.16
