Country,age,1900,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Saint Vincent and the Grenadines,15,0.33,0.41,0.51,0.64,0.8,1,1.25,1.56,1.94,2.42,3.026,3.777,3.665,4.423,5.102,5.889,6.536,6.563,6.166,6.092,5.76,5.368,5.231,4.873,4.693,4.156,4.03,3.803,3.659,3.476,3.279,3.086,2.911,2.749,2.601,2.466,2.333,2.207,2.087,1.973,1.868
Saint Vincent and the Grenadines,20,1.13,1.21,1.3,1.39,1.49,1.6,1.72,1.84,1.98,2.12,2.275,2.44,2.655,2.75,3.551,4.039,4.88,5.526,5.325,5.359,5.247,5.177,4.416,4.291,4.743,4.564,4.034,3.91,3.687,3.543,3.363,3.167,2.977,2.805,2.642,2.496,2.363,2.233,2.107,1.988,1.875
Saint Vincent and the Grenadines,25,0.61,0.67,0.74,0.82,0.9,1,1.1,1.22,1.34,1.48,1.633,1.802,1.857,1.932,2.07,2.453,2.97,3.808,4.878,4.623,4.542,4.682,4.319,4.137,4.16,4.609,4.435,3.91,3.79,3.568,3.426,3.25,3.057,2.869,2.697,2.539,2.394,2.263,2.133,2.008,1.889
Saint Vincent and the Grenadines,30,3.86,3.49,3.16,2.86,2.59,2.34,2.12,1.92,1.73,1.57,1.419,1.284,1.651,1.326,1.435,1.614,2.024,2.539,3.633,4.397,4.083,4.166,3.875,3.901,4.027,4.05,4.498,4.327,3.807,3.689,3.471,3.331,3.158,2.968,2.782,2.613,2.456,2.313,2.183,2.055,1.931
Saint Vincent and the Grenadines,35,3.74,3.36,3.01,2.71,2.43,2.18,1.96,1.76,1.58,1.42,1.273,1.143,1.41,1.241,0.954,1.407,1.537,1.945,2.547,3.366,4.152,3.911,3.796,3.883,3.803,3.93,3.954,4.399,4.232,3.719,3.605,3.391,3.254,3.083,2.896,2.713,2.546,2.392,2.251,2.124,1.996
Saint Vincent and the Grenadines,40,1.34,1.31,1.29,1.26,1.24,1.22,1.19,1.17,1.15,1.13,1.105,1.084,1.371,1.142,1,0.977,1.526,1.658,1.931,2.41,3.266,4.063,3.814,3.731,3.782,3.706,3.834,3.859,4.299,4.139,3.635,3.525,3.315,3.183,3.017,2.835,2.655,2.492,2.34,2.202,2.076
Saint Vincent and the Grenadines,45,2.89,2.61,2.36,2.13,1.93,1.74,1.57,1.42,1.29,1.16,1.05,0.949,1.256,1.154,0.952,1.014,1.296,1.831,1.524,1.85,2.354,3.198,4.073,3.646,3.612,3.665,3.595,3.723,3.752,4.186,4.032,3.543,3.438,3.237,3.11,2.949,2.772,2.597,2.44,2.292,2.156
Saint Vincent and the Grenadines,50,0.63,0.65,0.68,0.71,0.73,0.76,0.79,0.83,0.86,0.89,0.929,0.966,1.144,1.168,1.08,0.976,1.185,1.46,1.591,1.453,1.799,2.287,3.112,3.759,3.485,3.458,3.515,3.453,3.58,3.615,4.042,3.897,3.429,3.331,3.143,3.024,2.869,2.701,2.534,2.383,2.239
Saint Vincent and the Grenadines,55,0.03,0.04,0.06,0.08,0.1,0.14,0.19,0.26,0.35,0.48,0.656,0.894,0.963,1.137,1.166,1.095,1.006,1.208,1.288,1.506,1.358,1.696,2.257,3.029,3.518,3.269,3.249,3.311,3.261,3.392,3.432,3.847,3.721,3.281,3.195,3.019,2.914,2.77,2.612,2.456,2.312
Saint Vincent and the Grenadines,60,0.08,0.1,0.12,0.14,0.17,0.2,0.25,0.3,0.36,0.43,0.515,0.62,0.669,0.936,1.093,1.135,1.082,1.004,1.145,1.216,1.387,1.256,1.72,2.224,2.757,3.211,2.992,2.986,3.053,3.017,3.149,3.2,3.601,3.496,3.092,3.023,2.866,2.774,2.647,2.504,2.361
Saint Vincent and the Grenadines,65,0.01,0.01,0.01,0.02,0.03,0.04,0.06,0.09,0.14,0.21,0.305,0.453,0.374,0.61,0.837,0.954,0.999,0.962,0.965,1.061,1.116,1.25,1.295,1.615,1.954,2.434,2.847,2.665,2.672,2.746,2.727,2.863,2.922,3.306,3.225,2.867,2.817,2.684,2.609,2.501,2.377
Saint Vincent and the Grenadines,70,1,0.88,0.77,0.67,0.59,0.52,0.45,0.4,0.35,0.3,0.266,0.233,0.271,0.3,0.482,0.642,0.743,0.792,0.831,0.859,0.909,0.945,1.369,1.19,1.345,1.638,2.05,2.415,2.276,2.297,2.379,2.377,2.513,2.585,2.946,2.894,2.591,2.563,2.456,2.406,2.32
Saint Vincent and the Grenadines,75,0.38,0.35,0.33,0.3,0.28,0.26,0.24,0.22,0.21,0.19,0.179,0.166,0.172,0.177,0.2,0.331,0.458,0.519,0.576,0.663,0.628,0.656,0.899,1.029,0.902,1.028,1.261,1.595,1.896,1.805,1.84,1.924,1.943,2.075,2.157,2.484,2.466,2.23,2.228,2.158,2.13
Saint Vincent and the Grenadines,80,0.03,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.07,0.078,0.085,0.171,0.1,0.1,0.113,0.187,0.248,0.329,0.324,0.364,0.322,0.514,0.811,0.669,0.592,0.684,0.848,1.087,1.31,1.266,1.308,1.388,1.423,1.545,1.63,1.907,1.924,1.765,1.79,1.757
Saint Vincent and the Grenadines,85,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.026,0.028,0.03,0.059,0.038,0.04,0.047,0.08,0.111,0.157,0.156,0.169,0.154,0.257,0.418,0.35,0.316,0.37,0.466,0.609,0.747,0.734,0.777,0.84,0.88,0.975,1.052,1.258,1.296,1.215,1.26
Saint Vincent and the Grenadines,90,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.006,0.006,0.007,0.006,0.014,0.009,0.011,0.014,0.025,0.036,0.053,0.051,0.056,0.054,0.095,0.156,0.135,0.122,0.147,0.19,0.254,0.318,0.321,0.35,0.388,0.419,0.475,0.53,0.653,0.693,0.67
Saint Vincent and the Grenadines,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.003,0.005,0.009,0.01,0.01,0.013,0.013,0.023,0.039,0.034,0.032,0.039,0.052,0.071,0.092,0.095,0.107,0.122,0.137,0.162,0.186,0.237,0.262
Saint Vincent and the Grenadines,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.002,0.002,0.004,0.006,0.006,0.006,0.007,0.009,0.012,0.016,0.018,0.021,0.024,0.028,0.034,0.041,0.054
Samoa,0,0.66,0.84,1.07,1.37,1.76,2.25,2.88,3.69,4.72,6.04,7.733,9.897,11.002,13.291,14.313,13.454,12.878,12.464,12.254,13.094,13.395,13.071,13.43,15.007,14.025,11.97,12.302,12.842,13.485,13.92,13.739,13.165,12.655,12.446,12.476,12.358,11.899,11.198,10.463,9.883,9.433
Samoa,5,2.96,3.22,3.49,3.79,4.12,4.47,4.85,5.26,5.71,6.2,6.734,7.31,9.409,11.13,12.692,13.4,12.618,12.089,11.455,12.114,12.824,12.388,12.022,13.286,12.525,13.891,11.844,12.177,12.718,13.363,13.798,13.62,13.049,12.542,12.335,12.365,12.249,11.791,11.09,10.356,9.776
Samoa,10,2.49,2.72,2.96,3.23,3.53,3.85,4.2,4.58,4.99,5.45,5.942,6.482,7.118,9.104,10.664,12.218,12.369,11.922,11.345,11.292,10.961,11.633,11.488,10.603,11.771,12.426,13.792,11.751,12.085,12.627,13.274,13.711,13.533,12.962,12.456,12.251,12.28,12.166,11.708,11.009,10.275
Samoa,15,0.34,0.43,0.56,0.72,0.92,1.19,1.53,1.97,2.53,3.26,4.196,5.399,5.887,6.326,8.689,9.526,10.904,11.718,11.235,10.501,9.627,9.461,10.198,9.844,10.015,11.344,12.001,13.366,11.33,11.665,12.208,12.854,13.295,13.119,12.55,12.046,11.841,11.874,11.76,11.303,10.604
Samoa,20,2.44,2.52,2.6,2.69,2.78,2.87,2.97,3.07,3.17,3.28,3.39,3.504,4.731,4.934,4.708,6.181,6.965,8.461,9.012,8.365,7.655,7.473,7.652,8.178,8.774,9.254,10.58,11.236,12.598,10.574,10.911,11.456,12.104,12.547,12.374,11.808,11.308,11.108,11.14,11.03,10.574
Samoa,25,4.2,4.08,3.96,3.84,3.73,3.62,3.51,3.41,3.31,3.21,3.116,3.024,3.225,4.253,4.16,3.258,4.658,5.22,7.061,7.057,6.874,6.56,6.575,6.542,7.872,8.042,8.52,9.841,10.5,11.86,9.846,10.185,10.732,11.381,11.826,11.658,11.096,10.599,10.401,10.435,10.324
Samoa,30,1,1.1,1.21,1.33,1.46,1.6,1.76,1.94,2.13,2.33,2.564,2.816,2.727,3.23,3.762,3.434,2.932,4.398,4.412,6.252,6.39,6.221,5.985,6.279,6.2,7.31,7.481,7.958,9.277,9.933,11.292,9.289,9.63,10.176,10.828,11.274,11.109,10.55,10.058,9.862,9.897
Samoa,35,0.61,0.7,0.8,0.91,1.03,1.18,1.34,1.52,1.73,1.97,2.247,2.558,2.763,2.756,3.034,3.237,3.173,2.703,3.947,3.845,5.205,5.882,5.789,5.697,5.368,5.796,6.902,7.074,7.552,8.865,9.521,10.876,8.887,9.229,9.777,10.43,10.876,10.715,10.163,9.673,9.479
Samoa,40,0.51,0.58,0.65,0.74,0.84,0.94,1.07,1.2,1.36,1.54,1.736,1.961,2.118,2.355,2.496,2.772,2.923,3.033,2.571,3.796,4.434,4.948,5.486,5.552,5.082,5.075,5.501,6.601,6.774,7.25,8.557,9.214,10.565,8.592,8.934,9.486,10.14,10.589,10.431,9.885,9.4
Samoa,45,0.25,0.29,0.35,0.41,0.49,0.58,0.69,0.82,0.97,1.15,1.363,1.616,1.952,2.086,2.44,2.376,2.479,2.649,2.683,2.517,3.43,4.14,4.525,5.242,5.122,4.846,4.841,5.265,6.354,6.531,7.005,8.304,8.96,10.306,8.358,8.702,9.257,9.911,10.362,10.211,9.671
Samoa,50,0.14,0.17,0.21,0.25,0.31,0.37,0.45,0.55,0.66,0.81,0.977,1.185,1.307,1.636,1.926,2.239,2.215,2.409,2.412,2.542,2.529,3.225,3.856,4.13,4.733,4.889,4.624,4.627,5.048,6.121,6.301,6.774,8.061,8.716,10.053,8.141,8.489,9.046,9.702,10.158,10.015
Samoa,55,0.05,0.06,0.08,0.1,0.13,0.17,0.23,0.29,0.38,0.49,0.637,0.826,1.062,1.196,1.468,1.659,2.011,1.938,2.023,2.108,2.201,2.43,2.901,3.445,3.786,4.472,4.628,4.382,4.393,4.808,5.855,6.043,6.515,7.781,8.437,9.76,7.904,8.261,8.819,9.477,9.939
Samoa,60,3.21,2.75,2.35,2,1.71,1.46,1.25,1.07,0.91,0.78,0.666,0.569,0.794,0.884,1.072,1.304,1.413,1.731,1.575,1.697,1.825,1.855,1.981,2.4,2.966,3.478,4.127,4.29,4.072,4.096,4.503,5.514,5.712,6.183,7.417,8.073,9.373,7.604,7.972,8.535,9.195
Samoa,65,0.1,0.12,0.14,0.16,0.19,0.21,0.25,0.29,0.33,0.38,0.442,0.511,0.477,0.687,0.814,0.863,0.994,1.121,1.454,1.367,1.46,1.55,1.603,1.476,1.976,2.582,3.049,3.647,3.813,3.642,3.686,4.08,5.034,5.247,5.718,6.903,7.557,8.826,7.188,7.573,8.14
Samoa,70,0.08,0.09,0.11,0.12,0.13,0.15,0.17,0.19,0.21,0.24,0.271,0.305,0.365,0.304,0.459,0.573,0.582,0.745,0.822,1.05,1.009,1.094,1.178,1.16,1.222,1.572,2.08,2.484,3.005,3.178,3.067,3.136,3.509,4.38,4.612,5.077,6.191,6.839,8.058,6.61,7.007
Samoa,75,2.9,2.19,1.66,1.25,0.95,0.71,0.54,0.41,0.31,0.23,0.176,0.133,0.129,0.184,0.148,0.219,0.299,0.353,0.466,0.526,0.683,0.703,0.728,0.7,0.742,0.845,1.106,1.492,1.814,2.236,2.403,2.36,2.453,2.792,3.546,3.795,4.241,5.248,5.881,7.015,5.812
Samoa,80,12.31,7.7,4.81,3.01,1.88,1.17,0.73,0.46,0.29,0.18,0.112,0.07,0.055,0.056,0.081,0.067,0.102,0.146,0.2,0.243,0.287,0.372,0.411,0.3,0.362,0.411,0.479,0.648,0.9,1.123,1.421,1.568,1.578,1.683,1.965,2.561,2.806,3.209,4.062,4.64,5.633
Samoa,85,47.89,23.26,11.3,5.49,2.67,1.29,0.63,0.31,0.15,0.07,0.035,0.017,0.012,0.011,0.012,0.02,0.018,0.03,0.048,0.067,0.079,0.105,0.143,0.16,0.12,0.146,0.172,0.208,0.291,0.418,0.541,0.709,0.813,0.85,0.938,1.139,1.536,1.743,2.06,2.691,3.157
Samoa,90,"30,645.57","6,810.13","1,513.36",336.3,74.73,16.61,3.69,0.82,0.18,0.04,0.009,0.002,0,0,0,0.001,0.003,0.003,0.006,0.01,0.014,0.016,0.026,0.033,0.038,0.03,0.037,0.048,0.059,0.087,0.131,0.178,0.246,0.295,0.325,0.377,0.481,0.683,0.815,1.008,1.371
Samoa,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0.003,0.004,0.005,0.004,0.006,0.006,0.01,0.015,0.024,0.034,0.051,0.067,0.077,0.096,0.13,0.197,0.251,0.328
Samoa,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.005,0.007,0.009,0.012,0.018,0.029,0.04
Sao Tome and Principe,0,6.91,6.69,6.47,6.26,6.05,5.85,5.66,5.48,5.3,5.13,4.959,4.797,5.239,6.078,7.606,8.342,9.774,9.407,10.281,11.262,11.643,13.809,15.042,15.698,16.064,16.917,18.355,19.71,20.769,21.733,22.612,23.42,24.061,24.692,25.276,25.726,25.966,26.102,26.1,26.028,25.786
Sao Tome and Principe,5,2.97,2.99,3.01,3.03,3.05,3.08,3.1,3.12,3.14,3.16,3.183,3.205,3.42,4.301,5.554,6.573,7.115,9.289,10.139,9.936,10.237,11.355,13.56,14.83,15.492,15.887,16.772,18.219,19.581,20.651,21.629,22.509,23.322,23.966,24.602,25.187,25.641,25.882,26.02,26.022,25.949
Sao Tome and Principe,10,1.99,1.97,1.96,1.95,1.94,1.92,1.91,1.9,1.89,1.88,1.863,1.851,2.101,3.202,4.755,5.282,6.21,6.799,8.775,9.778,9.941,9.788,10.919,13.132,14.697,15.378,15.794,16.686,18.135,19.505,20.581,21.56,22.441,23.256,23.903,24.539,25.126,25.581,25.823,25.964,25.967
Sao Tome and Principe,15,2.28,2.23,2.19,2.15,2.11,2.07,2.03,2,1.96,1.92,1.887,1.852,2.045,3.014,4.159,4.438,5.004,5.785,6.252,8.311,9.012,9.315,9.181,10.318,12.631,14.272,15.06,15.505,16.423,17.899,19.295,20.371,21.35,22.233,23.05,23.699,24.338,24.927,25.385,25.629,25.772
Sao Tome and Principe,20,5.81,5.69,5.57,5.46,5.35,5.24,5.14,5.03,4.93,4.83,4.731,4.635,5.108,3.985,3.102,3.388,3.69,4.456,5.093,5.671,7.709,8.189,8.511,8.395,9.45,11.883,13.709,14.543,15.039,16.003,17.523,18.917,19.993,20.974,21.861,22.679,23.333,23.977,24.569,25.03,25.279
Sao Tome and Principe,25,5.44,5.34,5.23,5.13,5.04,4.94,4.84,4.75,4.66,4.57,4.483,4.397,4.848,3.379,2.28,2.52,2.63,3.169,3.912,4.535,4.657,6.913,7.411,7.748,7.563,8.741,11.341,13.203,14.083,14.625,15.633,17.147,18.539,19.615,20.6,21.487,22.31,22.968,23.616,24.214,24.678
Sao Tome and Principe,30,4.49,4.41,4.33,4.25,4.17,4.09,4.02,3.95,3.87,3.8,3.735,3.667,4.056,2.55,1.52,1.668,1.874,2.236,2.785,3.483,3.811,4.068,6.308,6.818,7.102,7.021,8.327,10.947,12.835,13.746,14.321,15.327,16.84,18.227,19.304,20.291,21.181,22.008,22.67,23.322,23.923
Sao Tome and Principe,35,2.72,2.66,2.61,2.56,2.51,2.46,2.41,2.36,2.32,2.27,2.225,2.181,2.385,1.692,1.144,1.323,1.552,1.593,2.121,2.477,3.027,3.379,4.35,5.87,6.343,6.697,6.713,8.036,10.66,12.558,13.491,14.067,15.073,16.58,17.967,19.045,20.034,20.928,21.759,22.427,23.084
Sao Tome and Principe,40,2,1.95,1.91,1.86,1.82,1.78,1.73,1.69,1.65,1.61,1.577,1.54,1.681,1.596,1.51,1.732,2.017,1.346,1.685,1.89,2.415,2.711,4.149,4.035,5.514,6.03,6.447,6.485,7.812,10.425,12.324,13.254,13.834,14.836,16.34,17.727,18.807,19.801,20.7,21.536,22.209
Sao Tome and Principe,45,1.61,1.57,1.53,1.49,1.46,1.42,1.39,1.35,1.32,1.28,1.253,1.222,1.328,1.375,1.44,1.617,1.848,1.83,1.484,1.506,1.855,2.173,3.001,3.885,3.766,5.249,5.802,6.227,6.281,7.602,10.192,12.07,13,13.584,14.587,16.086,17.472,18.559,19.558,20.464,21.309
Sao Tome and Principe,50,1.44,1.4,1.36,1.33,1.29,1.25,1.22,1.19,1.15,1.12,1.091,1.061,1.151,1.123,1.101,1.288,1.541,1.675,1.784,1.324,1.461,1.655,2.533,2.778,3.625,3.539,5.01,5.562,5.991,6.06,7.363,9.9,11.751,12.678,13.269,14.274,15.771,17.156,18.249,19.258,20.175
Sao Tome and Principe,55,1.05,1.01,0.98,0.95,0.92,0.89,0.86,0.83,0.81,0.78,0.758,0.734,0.793,0.892,1.031,1.158,1.303,1.369,1.498,1.584,1.16,1.281,1.689,2.307,2.541,3.364,3.31,4.721,5.267,5.698,5.781,7.049,9.514,11.327,12.255,12.858,13.867,15.357,16.746,17.848,18.871
Sao Tome and Principe,60,0.8,0.77,0.74,0.71,0.68,0.65,0.63,0.6,0.58,0.55,0.533,0.512,0.548,0.356,0.699,0.814,0.953,1.116,1.2,1.282,1.29,0.983,1.269,1.479,2.046,2.278,3.055,3.023,4.346,4.875,5.308,5.409,6.628,8.99,10.753,11.681,12.305,13.322,14.806,16.2,17.318
Sao Tome and Principe,65,0.64,0.61,0.59,0.56,0.54,0.51,0.49,0.47,0.45,0.43,0.409,0.391,0.416,0.265,0.575,0.635,0.704,0.765,0.909,0.963,0.887,1.043,0.844,1.053,1.239,1.742,1.964,2.663,2.654,3.854,4.36,4.78,4.908,6.057,8.275,9.964,10.891,11.542,12.568,14.042,15.435
Sao Tome and Principe,70,0.46,0.44,0.42,0.4,0.38,0.36,0.35,0.33,0.32,0.3,0.289,0.276,0.29,0.181,0.409,0.305,0.477,0.513,0.516,0.659,0.618,0.649,0.753,0.638,0.808,0.967,1.388,1.583,2.175,2.194,3.228,3.694,4.096,4.25,5.303,7.32,8.902,9.825,10.505,11.532,12.979
Sao Tome and Principe,75,0.28,0.27,0.26,0.25,0.24,0.23,0.22,0.21,0.2,0.19,0.18,0.172,0.181,0.11,0.25,0.167,0.288,0.295,0.279,0.316,0.354,0.387,0.373,0.497,0.423,0.55,0.674,0.987,1.147,1.607,1.649,2.471,2.876,3.243,3.421,4.336,6.08,7.505,8.4,9.097,10.107
Sao Tome and Principe,80,0.45,0.39,0.35,0.31,0.27,0.24,0.21,0.19,0.16,0.14,0.127,0.112,0.123,0.054,0.203,0.013,0.231,0.14,0.101,0.133,0.148,0.172,0.182,0.196,0.268,0.23,0.311,0.391,0.59,0.706,1.015,1.068,1.641,1.957,2.263,2.443,3.172,4.553,5.746,6.563,7.242
Sao Tome and Principe,85,0,0,0,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.034,0.044,0.04,0.043,0.023,0.072,0.019,0.085,0.051,0.036,0.048,0.056,0.066,0.075,0.08,0.111,0.099,0.136,0.177,0.275,0.34,0.505,0.55,0.874,1.082,1.293,1.445,1.941,2.881,3.749,4.407
Sao Tome and Principe,90,0,0,0,0,0,0,0,0,0,0,0.005,0.008,0.01,0.01,0.011,0.003,0.017,0,0.019,0.011,0.009,0.012,0.014,0.018,0.02,0.022,0.03,0.028,0.04,0.055,0.089,0.114,0.176,0.202,0.337,0.435,0.545,0.639,0.9,1.398,1.898
Sao Tome and Principe,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.003,0.002,0,0.002,0.002,0.003,0.003,0.003,0.005,0.005,0.006,0.01,0.019,0.024,0.039,0.047,0.083,0.113,0.15,0.188,0.279,0.462
Sao Tome and Principe,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.005,0.006,0.011,0.016,0.023,0.031,0.049
Saudi Arabia,0,96.83,107.39,119.1,132.1,146.51,162.49,180.21,199.87,221.67,245.85,272.661,302.402,356.453,436.351,535.188,689.509,886.535,1171.967,1363.965,1388.992,1365.671,1386.874,1480.58,1513.63,1510.712,1424.222,1305.993,1232.476,1216.901,1232.246,1236.901,1199.671,1140.192,1083.862,1050.366,1042.033,1039.298,1027.145,999.076,965.826,941.097
Saudi Arabia,5,42.17,49.55,58.24,68.44,80.43,94.52,111.08,130.55,153.42,180.3,211.886,249.009,280.012,340.685,421.955,533.972,695.432,899.074,1184.661,1340.101,1387.466,1340.297,1350.317,1398.492,1510.498,1503.45,1417.282,1306.567,1233.35,1217.983,1233.464,1238.238,1201.135,1141.798,1085.575,1052.165,1043.878,1041.187,1029.081,1001.054,967.849
Saudi Arabia,10,46.5,53.29,61.08,70,80.23,91.96,105.39,120.79,138.45,158.68,181.865,208.441,245.511,279.908,341.387,436.781,556.561,726.366,898.111,1237.319,1255.173,1357.373,1297.938,1246.178,1340.839,1502,1495.259,1414.317,1304.136,1231.314,1216.204,1231.86,1236.812,1199.91,1140.758,1084.694,1051.407,1043.187,1040.563,1028.513,1000.544
Saudi Arabia,15,45.52,51.55,58.38,66.11,74.86,84.78,96.01,108.73,123.13,139.44,157.905,178.82,205.182,247.5,288.07,373,467.854,612.816,772.304,880.933,984.276,1185.565,1325.067,1173.141,1128.96,1330.687,1491.637,1486.489,1406.322,1296.889,1224.616,1209.859,1225.777,1230.979,1194.371,1135.493,1079.659,1046.541,1038.434,1035.906,1023.939
Saudi Arabia,20,38.88,44.06,49.92,56.57,64.1,72.63,82.3,93.26,105.68,119.75,135.689,153.754,174.386,209.334,261.664,338.679,455.045,630.335,941.769,681.59,922.993,1082.436,1272.016,1310.704,1228.06,1254.78,1448.606,1602.544,1561.693,1434.055,1325.75,1254.262,1240.017,1256.272,1261.83,1225.628,1167.154,1111.647,1078.772,1070.827,1068.416
Saudi Arabia,25,31.76,36.14,41.11,46.77,53.21,60.54,68.88,78.36,89.15,101.43,115.399,131.29,149.041,179.424,223.963,313.864,480.128,712.895,985.943,959.741,1077.974,1377.668,1393.219,1558.639,1663.792,1526.09,1539.815,1697.078,1765.995,1677.63,1551.184,1443.629,1372.714,1358.815,1375.328,1381.131,1345.217,1287.034,1231.771,1199.071,1191.235
Saudi Arabia,30,29.36,33.15,37.43,42.26,47.72,53.88,60.83,68.69,77.56,87.57,98.874,111.639,127.16,153.257,189.691,262.761,431.823,704.51,848.13,1073.717,1091.032,1425.479,1721.867,1856.277,2020.91,1952.03,1777.969,1754.276,1875.086,1944.467,1856.995,1731.063,1623.936,1553.317,1539.6,1556.247,1562.176,1526.437,1468.418,1413.308,1380.719
Saudi Arabia,35,28.95,32.27,35.97,40.09,44.69,49.82,55.53,61.9,69.01,76.92,85.745,95.581,107.893,129.652,159.224,215.383,321.175,564.732,676.709,891.004,952.601,1166.931,1593.464,2148.668,2209.618,2070.19,2015.546,1833.222,1814.774,1943.033,2012.77,1925.858,1800.496,1693.828,1623.558,1610.044,1626.832,1632.9,1597.344,1539.53,1484.612
Saudi Arabia,40,29.3,32.2,35.37,38.86,42.7,46.91,51.54,56.63,62.21,68.35,75.096,82.506,91.883,108.668,132.518,175.81,239.683,375.43,424.926,654.01,761.486,975.363,1246.201,1875.97,2293.87,2049.279,1988.073,1942.491,1767.998,1757.499,1885.7,1955.783,1869.818,1745.452,1639.595,1569.923,1556.765,1573.793,1580.121,1544.887,1487.406
Saudi Arabia,45,24.47,26.98,29.74,32.79,36.15,39.85,43.94,48.44,53.4,58.87,64.906,71.556,78.609,90.734,108.189,139.843,185.256,243.744,284.861,362.776,530.468,708.568,992.97,1372.846,1861.908,2081.49,1915.334,1861.616,1867.161,1694.789,1685.073,1813.284,1883.804,1799.087,1676.013,1571.26,1502.383,1489.697,1507.045,1513.675,1478.84
Saudi Arabia,50,19.19,21.31,23.67,26.29,29.2,32.43,36.02,40,44.43,49.35,54.807,60.872,67.167,75.89,88.514,111.451,143.776,172.803,199.183,259.581,262.663,461.454,669.185,1013.397,1284.975,1687.014,1891.528,1770.788,1755.181,1774.102,1604.644,1596.184,1724.362,1795.385,1712.37,1591.13,1487.876,1420.06,1407.99,1425.722,1432.712
Saudi Arabia,55,14.56,16.29,18.23,20.39,22.82,25.54,28.57,31.97,35.78,40.04,44.801,50.132,55.713,62.761,71.498,87.237,110.705,127.76,156.483,196.714,188.175,246.875,435.92,648.165,898.452,1209.554,1542.43,1780.535,1646.314,1669.24,1689.762,1524.966,1518.37,1646.351,1718.086,1637.624,1519.08,1417.953,1351.7,1340.476,1358.681
Saudi Arabia,60,10.13,11.46,12.96,14.66,16.58,18.75,21.21,23.99,27.13,30.68,34.703,39.25,43.982,49.745,56.498,67.168,82.605,95.785,130.96,143.574,158.95,190.038,232.601,420.064,532.166,840.513,1123.975,1437.103,1652.164,1556.79,1583.502,1607.858,1452.877,1450.11,1577.972,1651.336,1576.029,1462.729,1365.855,1302.636,1293.032
Saudi Arabia,65,5.75,6.64,7.68,8.88,10.27,11.87,13.72,15.86,18.34,21.2,24.512,28.338,32.184,36.694,42.037,50.221,59.735,69.765,101.378,113.869,125.757,142.448,172.435,214.158,315.257,476.813,751.925,1015.031,1309.012,1520.258,1440.904,1474.119,1505.152,1366.375,1370.137,1497.823,1573.718,1506.639,1402,1312.078,1253.751
Saudi Arabia,70,2.67,3.18,3.78,4.49,5.34,6.34,7.54,8.96,10.66,12.67,15.056,17.897,20.819,24.036,27.736,33.238,40.413,46.877,63.455,80.919,91.34,101.355,114.235,141.871,151.011,259.108,397.191,634.25,866.573,1130.385,1327.276,1271.167,1313.646,1353.492,1239.247,1252.525,1378.91,1457.435,1402.637,1311.136,1231.727
Saudi Arabia,75,0.84,1.04,1.3,1.61,2,2.49,3.09,3.83,4.76,5.91,7.344,9.121,10.947,13.015,15.368,18.938,23.141,27.576,32.666,44.307,56.933,64.736,71.38,81.626,101.58,110.362,193.26,301.947,491.151,682.92,906.049,1081.239,1051.993,1102.714,1151.578,1067.649,1091.212,1212.739,1292.527,1252.919,1178.32
Saudi Arabia,80,0.03,0.04,0.07,0.1,0.16,0.24,0.37,0.57,0.88,1.36,2.104,3.248,4.1,5.054,6.135,7.854,10.239,12.648,15.475,18.663,25.898,34.015,38.762,43.482,50.137,64.071,71.436,128.2,205.176,341.546,485.815,658.906,803.598,797.536,852.067,905.9,853.521,884.428,995.003,1071.749,1048.267
Saudi Arabia,85,1.58,1.45,1.34,1.23,1.13,1.04,0.96,0.88,0.81,0.74,0.685,0.63,1.008,1.308,1.644,2.133,2.93,3.978,5.061,6.315,7.812,11.115,15.284,17.767,20.619,24.632,32.558,37.492,69.474,114.704,196.963,288.867,403.969,506.813,517.042,567.068,617.452,593.803,626.723,716.473,782.366
Saudi Arabia,90,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.138,0.137,0.129,0.21,0.279,0.367,0.496,0.702,0.983,1.276,1.635,2.08,3.618,5.068,6.603,7.959,9.829,13.422,15.973,30.578,52.202,92.721,140.782,203.42,263.658,277.621,313.509,350.145,344.572,371.12,431.696
