"Country","age","1900","1905","1910","1915","1920","1925","1930","1935","1940","1945","1950","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Mali",15,"128.66","135.80","143.34","151.29","159.68","168.54","177.89","187.76","198.18","209.17",220.78,233.029,264.196,267.979,305.405,325.376,353.358,398.891,451.844,525.115,596.934,670.188,778.151,908.305,1109.56,1337.287,1511.485,1682.552,1788.815,1917.378,2025.914,2141.639,2197.375,2215.84,2208.644,2180.572,2144.67,2095.564,2020.372,1942.158,1846.664
"Mali",20,"165.62","168.83","172.10","175.43","178.83","182.29","185.83","189.42","193.09","196.83",200.645,204.531,215.62,244.227,247.674,285.566,301.88,327.851,354.965,428.544,501.105,577.21,649.543,743.17,879.94,1080.227,1307.161,1481.493,1652.789,1759.827,1888.841,1997.966,2114.094,2170.634,2190.025,2183.77,2156.678,2121.685,2073.415,1999.059,1921.612
"Mali",25,"171.59","172.62","173.66","174.71","175.76","176.82","177.88","178.96","180.03","181.12",182.21,183.308,186.333,195.662,221.9,227.407,259.467,273.344,277.257,330.021,403.108,482.494,554.889,610.505,712.304,848.508,1047.613,1273.386,1447.506,1618.666,1726.227,1855.512,1965.017,2081.473,2138.774,2159.087,2153.858,2127.8,2093.78,2046.425,1973.028
"Mali",30,"203.57","199.83","196.16","192.56","189.02","185.55","182.14","178.79","175.51","172.28",169.117,166.01,166.605,168.651,176.969,203.636,205.647,234.939,230.811,256.549,309.086,388.338,463.013,521.154,583.977,685.374,820.852,1018.481,1242.75,1416.267,1586.938,1694.808,1824.106,1933.88,2050.512,2108.493,2129.74,2125.537,2100.533,2067.47,2021.087
"Mali",35,"96.98","101.14","105.48","110.01","114.73","119.65","124.79","130.14","135.73","141.55",147.63,153.966,150.929,151.078,153.005,162.484,185.807,187.067,203.104,214.628,240.457,297.288,372.546,436.541,499.43,562.296,663.093,797.543,993.368,1215.734,1388.286,1558.209,1666.12,1795.314,1905.22,2021.925,2080.598,2102.762,2099.613,2075.683,2043.671
"Mali",40,"66.71","71.09","75.76","80.74","86.04","91.69","97.71","104.13","110.97","118.26",126.025,134.302,140.11,137.188,137.652,140.904,148.866,170.962,164.366,190.079,201.72,230.501,284.753,352.083,418.623,481.155,543.794,643.635,776.639,970.11,1189.968,1361.107,1529.765,1637.472,1766.221,1875.991,1992.589,2051.812,2074.909,2072.841,2050.141
"Mali",45,"33.34","37.30","41.73","46.68","52.23","58.43","65.37","73.13","81.82","91.54",102.41,114.573,122.229,127.6,125.401,127.095,129.823,137.546,153.774,154.14,179.06,192.696,220.293,269.108,337.232,402.85,464.728,526.774,625.226,756.231,946.661,1163.284,1332.339,1499.181,1606.267,1734.139,1843.47,1959.582,2019.292,2043.312,2042.472
"Mali",50,"11.54","13.93","16.82","20.31","24.52","29.60","35.74","43.15","52.10","62.90",75.941,91.688,102.79,109.883,115.483,114.753,116.578,119.666,124.061,143.805,144.221,169.512,182.819,207.053,255.936,322.368,386.607,447.334,508.304,604.663,732.813,919.041,1131.084,1297.122,1461.224,1567.158,1693.604,1802.044,1917.426,1977.56,2002.746
"Mali",55,"18.77","21.03","23.56","26.40","29.58","33.14","37.13","41.61","46.62","52.23",58.521,65.569,79.449,89.429,96.613,103.081,103.241,105.854,107.185,114.159,132.405,134.023,158.303,169.595,194.014,241.064,305.023,367.077,425.925,485.094,578.282,702.237,882.314,1087.719,1249.242,1409.251,1513.44,1637.694,1745.03,1859.277,1920.109
"Mali",60,"20.44","22.04","23.76","25.62","27.63","29.79","32.12","34.64","37.35","40.27",43.427,46.827,52.778,64.431,73.842,81.636,88.617,90.246,94.094,96.016,101.839,118.715,121.116,142.629,154.25,177.422,221.648,281.723,340.279,396.035,452.255,540.559,658.04,828.796,1024.09,1178.705,1332.595,1434.123,1555.562,1661.314,1774.124
"Mali",65,"33.12","32.86","32.60","32.34","32.08","31.83","31.58","31.33","31.08","30.83",30.59,30.348,33.07,37.74,47.518,56.527,64.448,72.588,76.586,79.437,80.384,85.479,101.012,102.968,122.651,133.517,154.619,194.31,248.259,301.179,351.895,403.362,483.869,591.178,747.251,926.585,1070.294,1214.293,1312.085,1428.796,1531.95
"Mali",70,"39.11","36.32","33.72","31.31","29.07","26.99","25.06","23.26","21.60","20.05",18.62,17.288,17.451,19.408,23.265,31.058,38.818,47.035,54.585,57.623,59.079,60.332,65.463,77.589,80.12,96.308,105.83,123.566,156.458,201.234,245.611,288.676,332.78,401.525,493.421,627.323,782.558,909.305,1038.807,1130.067,1239.006
"Mali",75,"66.55","54.50","44.63","36.55","29.93","24.51","20.08","16.44","13.47","11.03",9.031,7.396,7.075,7.391,8.908,11.713,16.894,23.028,29.033,33.833,35.14,36.625,38.509,42.019,50.697,52.956,64.584,71.849,84.858,108.589,141.056,173.86,206.295,240.119,292.565,363.074,466.315,587.607,690.913,798.536,878.946
"Mali",80,"31.85","24.90","19.46","15.21","11.89","9.29","7.26","5.68","4.44","3.47",2.711,2.119,1.817,1.829,2.162,3.003,4.417,7.133,10.141,13.119,14.98,16.021,17.379,18.418,20.571,25.207,26.876,33.411,37.832,45.429,59.067,77.971,97.614,117.669,139.173,172.33,217.43,283.879,364.748,437.152,515.112
"Mali",85,"0.34","0.34","0.34","0.34","0.34","0.34","0.34","0.34","0.33","0.33",0.332,0.331,0.276,0.254,0.302,0.428,0.692,1.154,1.957,2.91,3.678,4.375,4.92,5.412,5.89,6.695,8.441,9.243,11.793,13.684,16.827,22.415,30.301,38.854,47.999,58.181,73.862,95.515,128.443,169.903,209.71
"Mali",90,"0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02",0.021,0.021,0.021,0.02,0.021,0.033,0.055,0.104,0.182,0.32,0.462,0.609,0.765,0.879,0.989,1.099,1.295,1.69,1.914,2.527,3.029,3.85,5.301,7.405,9.824,12.555,15.747,20.671,27.836,38.961,53.668
"Mali",95,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",0,0,0,0,0,0,0.002,0.003,0.008,0.015,0.025,0.038,0.053,0.069,0.079,0.092,0.105,0.129,0.176,0.208,0.286,0.358,0.476,0.682,0.996,1.383,1.846,2.416,3.341,4.736,6.983
"Mali",100,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.004,0.005,0.006,0.007,0.01,0.013,0.018,0.023,0.032,0.048,0.072,0.105,0.146,0.201,0.291,0.435
"Mauritania",0,"20.43","22.70","25.23","28.04","31.16","34.63","38.49","42.77","47.53","52.83",58.708,65.245,78.475,90.942,104.756,119.486,135.654,153.813,173.66,190.875,212.579,238.986,271.209,308.96,338.569,345.203,355.707,368.187,390.662,408.655,420.871,426.352,426.969,426.606,427.736,426.715,424.271,416.661,405.642,393.651,379.52
"Mauritania",5,"15.23","17.03","19.05","21.30","23.82","26.63","29.78","33.30","37.24","41.64",46.561,52.065,58.862,72.046,84.783,98.28,112.981,129.413,147.791,167.786,184.269,206.145,233.073,265.926,304.116,333.819,340.859,351.776,364.623,387.343,405.631,418.163,423.971,424.884,424.779,426.123,425.293,422.997,415.531,404.644,392.766
"Mauritania",10,"14.15","15.73","17.48","19.43","21.59","24.00","26.68","29.65","32.95","36.62",40.705,45.241,50.808,57.698,70.893,83.651,97.107,111.81,127.997,146.447,166.256,183.053,205.129,232.199,265.016,303.133,332.77,339.885,350.862,363.761,386.51,404.839,417.425,423.286,424.255,424.201,425.586,424.788,422.523,415.091,404.237
"Mauritania",15,"12.74","14.12","15.65","17.35","19.23","21.31","23.62","26.18","29.01","32.15",35.637,39.497,44.142,49.759,56.715,69.813,82.441,95.774,109.739,125.955,144.063,164.846,182.289,204.85,231.886,264.516,302.409,332.04,339.23,350.262,363.211,385.978,404.334,416.961,422.865,423.888,423.882,425.302,424.535,422.302,414.91
"Mauritania",20,"10.18","11.36","12.69","14.16","15.81","17.66","19.71","22.01","24.58","27.44",30.635,34.204,38.174,42.871,48.565,55.433,68.144,80.376,92.036,105.946,121.008,141.919,164.173,182.775,205.289,231.91,264.079,301.885,331.495,338.771,349.873,362.872,385.653,404.034,416.7,422.666,423.751,423.802,425.269,424.546,422.362
"Mauritania",25,"8.24","9.25","10.37","11.64","13.05","14.64","16.43","18.43","20.67","23.19",26.012,29.18,32.599,36.818,41.601,47.148,53.655,65.871,76.016,87.601,99.783,118.62,141.307,164.889,183.445,205.461,231.539,263.608,301.301,330.861,338.235,349.4,362.452,385.226,403.623,416.333,422.355,423.51,423.624,425.144,424.476
"Mauritania",30,"7.16","8.01","8.96","10.03","11.22","12.55","14.04","15.71","17.58","19.67",22.008,24.624,27.641,31.265,35.524,40.036,45.506,51.695,62.113,72.1,82.682,97.63,117.884,141.593,165.042,183.185,204.746,230.733,262.684,300.229,329.726,337.197,348.426,361.525,384.29,402.699,415.442,421.522,422.752,422.942,424.524
"Mauritania",35,"5.86","6.57","7.37","8.27","9.27","10.40","11.66","13.08","14.67","16.45",18.448,20.689,23.392,26.444,30.055,34.091,38.62,43.861,48.827,59.008,68.617,80.796,96.696,117.605,141.115,164.152,181.95,203.423,229.295,261.088,298.459,327.877,335.454,346.745,359.893,382.642,401.064,413.845,419.995,421.319,421.596
"Mauritania",40,"4.18","4.76","5.41","6.15","7.00","7.97","9.06","10.31","11.73","13.35",15.185,17.276,19.588,22.336,25.381,28.931,32.83,37.217,41.634,46.537,56.204,66.888,79.654,95.948,116.606,139.693,162.331,180.023,201.355,227.052,258.628,295.751,325.04,332.719,344.074,357.27,379.978,398.401,411.227,417.473,418.917
"Mauritania",45,"2.61","3.04","3.55","4.14","4.83","5.63","6.56","7.66","8.93","10.42",12.148,14.169,16.255,18.588,21.33,24.357,27.747,31.528,35.32,39.711,44.168,54.515,65.5,78.456,94.468,114.674,137.288,159.632,177.153,198.27,223.71,254.963,291.728,320.814,328.611,340.041,353.288,375.937,394.362,407.262,413.643
"Mauritania",50,"1.90","2.23","2.62","3.08","3.61","4.25","4.99","5.86","6.88","8.09",9.5,11.16,13.14,15.22,17.534,20.224,23.115,26.413,29.739,33.536,37.578,42.445,52.79,63.725,76.349,91.907,111.568,133.691,155.598,172.846,193.632,218.675,249.453,285.688,314.467,322.424,333.95,347.27,369.843,388.29,401.301
"Mauritania",55,"0.77","0.96","1.20","1.49","1.85","2.30","2.86","3.55","4.42","5.49",6.832,8.495,10.099,12.034,14.061,16.299,18.824,21.641,24.599,27.865,31.335,35.577,40.449,50.528,61.035,73.147,88.108,107.093,128.498,149.752,166.579,186.864,211.325,241.42,276.889,305.227,313.416,325.098,338.542,361.04,379.537
"Mauritania",60,"0.32","0.41","0.54","0.70","0.91","1.19","1.55","2.02","2.64","3.44",4.48,5.838,7.373,8.906,10.735,12.646,14.738,17.096,19.663,22.378,25.497,28.918,32.998,37.67,47.128,56.996,68.411,82.568,100.559,120.896,141.179,157.364,176.911,200.533,229.635,263.998,291.718,300.273,312.196,325.858,348.266
"Mauritania",65,"0.10","0.14","0.20","0.27","0.37","0.51","0.71","0.98","1.35","1.87",2.583,3.567,4.746,6.123,7.507,9.148,10.896,12.77,14.825,17.149,19.716,22.494,25.607,29.305,33.552,42.088,51.054,61.462,74.402,90.884,109.599,128.384,143.588,162.017,184.349,211.916,244.585,271.343,280.387,292.641,306.557
"Mauritania",70,"0.02","0.03","0.05","0.07","0.10","0.16","0.24","0.36","0.54","0.81",1.225,1.848,2.626,3.589,4.716,5.862,7.242,8.726,10.249,12.024,13.97,16.085,18.44,21.07,24.204,27.812,35.035,42.683,51.609,62.757,77.018,93.322,109.895,123.631,140.355,160.7,185.917,215.99,241.165,250.793,263.342
"Mauritania",75,"0.00","0.00","0.01","0.01","0.02","0.03","0.05","0.08","0.14","0.24",0.425,0.738,1.156,1.7,2.382,3.186,4.033,5.056,6.151,7.277,8.584,10.005,11.58,13.339,15.318,17.684,20.448,25.926,31.796,38.717,47.42,58.632,71.635,85.146,96.733,110.924,128.323,150.059,176.176,198.777,208.79
"Mauritania",80,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.03",0.078,0.199,0.362,0.592,0.898,1.285,1.758,2.265,2.873,3.524,4.196,4.98,5.828,6.783,7.861,9.091,10.593,12.371,15.846,19.637,24.18,29.955,37.509,46.494,56.105,64.738,75.449,88.77,105.552,126.002,144.46
"Mauritania",85,"0.04","0.04","0.04","0.03","0.03","0.03","0.03","0.03","0.03","0.03",0.026,0.025,0.069,0.133,0.226,0.351,0.512,0.713,0.931,1.192,1.472,1.764,2.102,2.474,2.897,3.39,3.973,4.696,5.567,7.241,9.12,11.416,14.406,18.421,23.343,28.817,34.053,40.697,49.09,59.848,73.193
"Mauritania",90,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",0.005,0.007,0.006,0.016,0.032,0.057,0.091,0.134,0.19,0.25,0.322,0.4,0.481,0.577,0.682,0.809,0.963,1.15,1.388,1.677,2.23,2.872,3.684,4.779,6.297,8.223,10.481,12.816,15.846,19.784,24.94
"Mauritania",95,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",0,0,0,0,0.003,0.005,0.008,0.015,0.022,0.03,0.04,0.052,0.064,0.078,0.094,0.111,0.136,0.165,0.202,0.251,0.31,0.423,0.56,0.742,0.998,1.363,1.848,2.455,3.128,4.033,5.251
"Mauritania",100,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,0.001,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.009,0.01,0.013,0.016,0.02,0.025,0.032,0.045,0.062,0.085,0.118,0.167,0.236,0.328,0.439,0.592
"Micronesia, Federated States of",0,"0.04","0.06","0.09","0.14","0.21","0.32","0.47","0.71","1.07","1.60",2.398,3.595,4.011,4.555,5.316,5.549,6.106,7.127,7.375,7.834,7.307,6.45,5.936,5.786,5.97,5.653,5.285,4.78,4.416,4.144,3.901,3.601,3.198,2.778,2.415,2.12,1.878,1.639,1.382,1.117,0.88
"Micronesia, Federated States of",5,"0.66","0.74","0.83","0.93","1.04","1.17","1.31","1.47","1.64","1.84",2.062,2.31,3.477,3.899,4.451,4.848,5.635,6.026,7.078,7.365,6.878,6.764,5.805,5.862,5.71,5.897,5.586,5.223,4.723,4.363,4.093,3.852,3.554,3.151,2.732,2.371,2.076,1.834,1.597,1.34,1.076
"Micronesia, Federated States of",10,"0.49","0.56","0.64","0.72","0.82","0.94","1.07","1.21","1.38","1.57",1.79,2.037,2.279,3.441,3.867,3.853,4.801,5.604,6.011,7.364,6.703,6.786,6.172,5.754,5.812,5.663,5.851,5.543,5.182,4.683,4.324,4.056,3.815,3.516,3.117,2.697,2.336,2.041,1.8,1.563,1.306
"Micronesia, Federated States of",15,"0.43","0.49","0.56","0.64","0.72","0.82","0.93","1.06","1.20","1.37",1.555,1.767,2.01,2.256,3.407,3.329,3.757,4.773,5.346,6.033,6.582,6.224,5.757,5.973,5.56,5.62,5.474,5.662,5.356,4.998,4.5,4.144,3.876,3.636,3.339,2.938,2.52,2.16,1.864,1.625,1.388
"Micronesia, Federated States of",20,"0.38","0.43","0.49","0.56","0.63","0.72","0.81","0.92","1.05","1.19",1.346,1.526,1.737,1.98,2.226,2.826,3.23,3.723,4.377,4.445,4.667,5.585,4.457,5.421,5.641,5.231,5.294,5.151,5.339,5.037,4.681,4.187,3.831,3.565,3.326,3.03,2.63,2.214,1.855,1.559,1.319
"Micronesia, Federated States of",25,"0.34","0.38","0.43","0.49","0.55","0.63","0.71","0.80","0.91","1.03",1.161,1.313,1.491,1.704,1.946,1.622,2.771,3.192,3.426,3.554,3.697,3.552,3.806,4.145,5.106,5.327,4.924,4.989,4.848,5.038,4.74,4.386,3.894,3.54,3.276,3.04,2.743,2.344,1.929,1.571,1.277
"Micronesia, Federated States of",30,"0.29","0.33","0.37","0.42","0.48","0.54","0.61","0.69","0.78","0.88",1,1.131,1.281,1.461,1.669,1.249,1.757,2.732,3.061,3.355,3.592,2.739,3.197,3.57,3.911,4.867,5.087,4.69,4.758,4.62,4.812,4.515,4.164,3.675,3.324,3.062,2.825,2.532,2.135,1.72,1.363
"Micronesia, Federated States of",35,"0.25","0.28","0.32","0.36","0.41","0.46","0.53","0.59","0.67","0.76",0.858,0.97,1.096,1.251,1.427,1.128,1.49,1.73,2.656,3.156,3.057,2.742,3.02,3.026,3.398,3.739,4.687,4.911,4.521,4.59,4.454,4.647,4.356,4.009,3.524,3.172,2.912,2.679,2.387,1.991,1.578
"Micronesia, Federated States of",40,"0.22","0.25","0.28","0.32","0.36","0.40","0.45","0.51","0.58","0.65",0.735,0.829,0.938,1.066,1.216,1.151,1.151,1.46,1.657,2.485,2.701,2.459,2.866,2.889,2.897,3.267,3.606,4.549,4.774,4.389,4.461,4.331,4.524,4.235,3.893,3.411,3.066,2.807,2.577,2.288,1.893
"Micronesia, Federated States of",45,"0.18","0.21","0.24","0.27","0.30","0.34","0.38","0.43","0.49","0.55",0.625,0.706,0.798,0.905,1.03,1.016,1.098,1.12,1.383,1.682,2.248,2.367,2.55,2.753,2.779,2.79,3.155,3.492,4.423,4.65,4.274,4.349,4.223,4.418,4.135,3.798,3.324,2.983,2.726,2.498,2.214
"Micronesia, Federated States of",50,"0.16","0.18","0.20","0.23","0.26","0.29","0.33","0.37","0.42","0.47",0.526,0.592,0.67,0.759,0.866,1.075,0.984,1.061,1.052,1.203,1.605,1.994,2.322,2.441,2.64,2.67,2.685,3.043,3.377,4.292,4.519,4.154,4.234,4.114,4.31,4.035,3.707,3.243,2.908,2.656,2.434
"Micronesia, Federated States of",55,"0.14","0.15","0.17","0.19","0.22","0.24","0.27","0.31","0.35","0.39",0.436,0.49,0.552,0.627,0.716,0.926,0.869,0.934,0.992,0.979,1.042,1.372,1.738,2.204,2.323,2.518,2.549,2.567,2.918,3.246,4.138,4.362,4.016,4.099,3.988,4.184,3.921,3.604,3.153,2.829,2.586
"Micronesia, Federated States of",60,"0.12","0.14","0.15","0.17","0.19","0.21","0.23","0.26","0.29","0.32",0.352,0.391,0.442,0.5,0.573,0.692,0.743,0.804,0.848,1.085,0.83,0.883,1.124,1.603,2.045,2.161,2.348,2.382,2.405,2.744,3.06,3.915,4.141,3.821,3.909,3.812,4.009,3.766,3.469,3.039,2.731
"Micronesia, Federated States of",65,"0.10","0.11","0.12","0.14","0.15","0.17","0.18","0.20","0.22","0.25",0.271,0.299,0.335,0.382,0.436,0.53,0.547,0.659,0.714,0.692,0.862,0.711,0.655,0.974,1.398,1.793,1.902,2.078,2.118,2.15,2.465,2.764,3.556,3.782,3.507,3.605,3.533,3.734,3.523,3.256,2.864
"Micronesia, Federated States of",70,"0.08","0.09","0.09","0.10","0.11","0.12","0.14","0.15","0.16","0.18",0.193,0.211,0.235,0.266,0.305,0.334,0.352,0.448,0.561,0.666,0.477,0.699,0.539,0.507,0.761,1.103,1.425,1.525,1.682,1.729,1.769,2.049,2.32,3.014,3.238,3.027,3.141,3.102,3.307,3.143,2.926
"Micronesia, Federated States of",75,"0.06","0.07","0.07","0.08","0.08","0.09","0.09","0.10","0.11","0.11",0.122,0.13,0.144,0.162,0.186,0.227,0.206,0.254,0.33,0.436,0.477,0.414,0.402,0.349,0.334,0.507,0.745,0.977,1.06,1.183,1.234,1.284,1.51,1.738,2.295,2.501,2.373,2.497,2.502,2.702,2.597
"Micronesia, Federated States of",80,"1.77","1.31","0.97","0.72","0.54","0.40","0.29","0.22","0.16","0.12",0.089,0.066,0.072,0.08,0.091,0.114,0.129,0.119,0.147,0.183,0.251,0.368,0.197,0.2,0.175,0.171,0.265,0.398,0.533,0.59,0.675,0.72,0.766,0.924,1.088,1.472,1.641,1.593,1.711,1.751,1.928
"Micronesia, Federated States of",85,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",0.007,0.021,0.014,0.017,0.019,0.022,0.029,0.034,0.032,0.042,0.054,0.078,0.118,0.065,0.066,0.06,0.06,0.095,0.149,0.205,0.235,0.278,0.307,0.337,0.421,0.513,0.719,0.827,0.829,0.921,0.971
"Micronesia, Federated States of",90,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",0,0,0.002,0.002,0.002,0.003,0.003,0.004,0.005,0.005,0.006,0.009,0.014,0.021,0.013,0.014,0.013,0.012,0.021,0.033,0.047,0.058,0.072,0.084,0.096,0.127,0.161,0.236,0.284,0.299,0.345
"Micronesia, Federated States of",95,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.002,0.004,0.006,0.008,0.009,0.012,0.015,0.021,0.03,0.044,0.057,0.064
"Micronesia, Federated States of",100,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.002,0.003,0.004,0.006
"Mongolia",0,"2.70","3.60","4.79","6.39","8.51","11.34","15.12","20.14","26.85","35.78",47.68,63.542,77.807,103.458,114.478,129.344,137.063,150.837,165.469,139.616,115.887,109.619,140.253,179.427,185.239,153.616,134.461,127.085,130.46,132.537,130.6,122.469,110.959,100.961,95.158,91.641,88.127,83.261,77.054,70.81,65.339
"Mongolia",5,"23.58","24.91","26.31","27.80","29.36","31.02","32.77","34.62","36.57","38.64",40.818,43.121,58.5,73.01,98.28,109.703,124.158,131.787,146.039,162.171,138.002,114.925,108.913,139.644,178.815,184.716,153.234,134.157,126.821,130.212,132.302,130.379,122.263,110.769,100.784,94.99,91.477,87.971,83.109,76.907,70.669
"Mongolia",10,"27.39","28.35","29.34","30.37","31.43","32.53","33.67","34.85","36.07","37.33",38.638,39.991,42.468,57.616,72.183,97.397,108.758,123.132,130.894,139.963,160.074,137.565,114.592,108.69,139.413,178.571,184.496,153.059,134.006,126.685,130.081,132.174,130.255,122.146,110.661,100.683,94.894,91.383,87.878,83.02,76.821
"Mongolia",15,"16.31","17.62","19.04","20.57","22.22","24.00","25.93","28.02","30.27","32.70",35.329,38.168,39.598,42.132,57.257,71.813,96.918,108.246,122.658,124.865,132.289,158.664,136.499,114.19,108.329,139.04,178.18,184.117,152.719,133.692,126.379,129.779,131.875,129.962,121.862,110.387,100.414,94.63,91.125,87.623,82.769
"Mongolia",20,"15.79","16.96","18.21","19.56","21.01","22.56","24.23","26.03","27.96","30.03",32.249,34.637,37.568,39.099,41.715,56.794,71.257,96.2,107.591,116.406,118.965,129.903,156.766,135.786,113.573,107.751,138.436,177.54,183.489,152.143,133.145,125.85,129.251,131.354,129.449,121.361,109.899,99.941,94.162,90.664,87.168
"Mongolia",25,"14.19","15.26","16.41","17.64","18.97","20.39","21.93","23.58","25.35","27.26",29.314,31.52,34.004,37.017,38.646,41.318,56.274,70.632,95.51,101.171,108.969,116.554,127.986,155.915,135.063,112.945,107.158,137.806,176.861,182.817,151.535,132.574,125.301,128.706,130.811,128.919,120.848,109.406,99.464,93.696,90.207
"Mongolia",30,"37.34","36.44","35.56","34.71","33.88","33.06","32.27","31.50","30.74","30.00",29.281,28.578,30.873,33.437,36.521,38.217,40.875,55.697,70.03,91.168,96.255,106.849,114.868,127.203,155.116,134.389,112.369,106.619,137.214,176.204,182.168,150.966,132.055,124.806,128.219,130.333,128.455,120.409,108.993,99.07,93.315
"Mongolia",35,"3.12","3.81","4.66","5.69","6.96","8.51","10.41","12.73","15.56","19.02",23.259,28.438,27.893,30.259,32.893,36.02,37.711,40.354,55.097,67.599,89.406,94.381,105.299,113.996,126.36,154.213,133.642,111.753,106.057,136.572,175.464,181.443,150.361,131.526,124.314,127.74,129.87,128.015,120,108.62,98.728
"Mongolia",40,"245.95","197.87","159.20","128.08","103.04","82.90","66.70","53.66","43.17","34.73",27.943,22.481,27.628,27.217,29.645,32.316,35.407,37.09,39.781,50.282,65.719,87.42,92.68,104.16,112.901,125.265,153.011,132.661,110.966,105.346,135.74,174.484,180.489,149.591,130.876,123.727,127.171,129.326,127.507,119.539,108.213
"Mongolia",45,"2.90","3.55","4.35","5.32","6.51","7.97","9.76","11.94","14.61","17.88",21.886,26.785,21.667,26.756,26.478,28.935,31.563,34.605,36.35,34.791,44.771,63.633,85.23,90.978,102.439,111.192,123.531,151.074,131.095,109.734,104.25,134.44,172.942,178.997,148.423,129.912,122.874,126.355,128.553,126.793,118.91
"Mongolia",50,"32.86","31.49","30.19","28.94","27.74","26.59","25.48","24.43","23.41","22.44",21.513,20.621,25.409,20.679,25.686,25.529,27.922,30.482,33.544,31.877,31.031,42.626,61.31,82.617,88.418,99.776,108.532,120.81,148.007,128.626,107.809,102.548,132.414,170.537,176.692,146.643,128.464,121.601,125.145,127.415,125.754
"Mongolia",55,"5.60","6.27","7.03","7.88","8.83","9.90","11.10","12.44","13.95","15.63",17.521,19.639,19.001,23.612,19.375,24.215,24.096,26.388,28.963,26.578,27.604,28.981,40.426,58.619,79.26,85.055,96.254,104.981,117.149,143.865,125.286,105.209,100.253,129.678,167.287,173.575,144.246,126.516,119.898,123.525,125.889
"Mongolia",60,"2.09","2.50","2.99","3.59","4.30","5.15","6.16","7.39","8.85","10.60",12.698,15.212,17.271,16.912,21.259,17.602,22.038,21.97,24.249,24.57,23.268,25.12,26.882,37.791,55.05,74.71,80.485,91.437,100.101,112.106,138.134,120.663,101.614,97.081,125.894,162.779,169.261,140.932,123.832,117.546,121.291
"Mongolia",65,"4.43","4.78","5.16","5.57","6.01","6.49","7.01","7.56","8.16","8.81",9.504,10.257,12.497,14.416,14.338,18.243,15.144,19.009,19.163,19.145,20.217,20.29,22.474,24.28,34.347,50.291,68.625,74.339,84.916,93.46,105.198,130.235,114.262,96.606,92.645,120.558,156.396,163.113,136.187,119.962,114.144
"Mongolia",70,"0.77","0.94","1.14","1.39","1.69","2.06","2.51","3.06","3.73","4.55",5.541,6.752,7.499,9.35,11.05,11.257,14.348,11.931,15.251,13.209,14.076,16.281,16.764,19.012,20.72,29.549,43.632,60.06,65.626,75.604,83.884,95.144,118.634,104.761,89.116,85.945,112.442,146.586,153.58,128.758,113.864
"Mongolia",75,"0.10","0.13","0.18","0.25","0.34","0.47","0.64","0.88","1.22","1.67",2.297,3.158,4.109,4.682,6.075,7.444,7.581,9.662,8.286,9.993,8.582,9.726,11.719,12.683,14.573,16.082,23.24,34.791,48.553,53.777,62.759,70.49,80.873,101.907,90.891,78.031,75.911,100.121,131.513,138.732,117.071
"Mongolia",80,"0.35","0.38","0.42","0.46","0.51","0.56","0.62","0.68","0.75","0.83",0.914,1.007,1.493,1.987,2.338,3.224,3.951,4.025,5.241,4.13,4.989,4.685,5.702,7.577,8.356,9.769,10.975,16.167,24.677,35.102,39.595,47.02,53.687,62.54,79.969,72.302,62.882,61.918,82.608,109.652,116.852
"Mongolia",85,"0.27","0.27","0.27","0.27","0.27","0.28","0.28","0.28","0.28","0.28",0.286,0.288,0.324,0.489,0.652,0.849,1.171,1.436,1.46,1.722,1.358,1.929,1.998,2.914,3.963,4.479,5.363,6.178,9.335,14.615,21.305,24.604,29.88,34.842,41.428,54.006,49.749,44.039,44.104,59.766,80.566
"Mongolia",90,"0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.05",0.053,0.052,0.053,0.059,0.091,0.131,0.169,0.236,0.287,0.276,0.323,0.317,0.529,0.74,1.109,1.558,1.814,2.239,2.661,4.148,6.69,10.04,11.924,14.873,17.81,21.723,29.035,27.396,24.826,25.416,35.212
